Date,Open,High,Low,Close,Volume,OpenInterest,Entry,5 day sma,200 day sma,rsi,macd,signal,histogram
2020-03-30,52.52,52.535,52.515,52.535,300,0.0,,,,,,,
2020-03-31,52.52,52.52,52.52,52.52,100,0.0,,,,,,,
2020-04-01,52.515,52.55,52.505,52.55,302,0.0,,,,,,,
2020-04-02,52.5,52.5,52.5,52.5,100,0.0,,,,,,,
2020-04-03,52.52,52.52,52.52,52.52,100,0.0,,52.525,,,,,
2020-04-04,52.52,52.52,52.49,52.49,400,0.0,,52.516000000000005,,,,,
2020-04-05,52.43,52.43,52.43,52.43,190,0.0,,52.49800000000001,,,,,
2020-04-06,52.4,52.4,52.4,52.4,100,0.0,,52.468,,,,,
2020-04-07,52.485,52.485,52.485,52.485,203,0.0,,52.46500000000001,,,,,
2020-04-08,52.5,52.5,52.5,52.5,100,0.0,,52.46100000000001,,,,,
2020-04-09,52.53,52.53,52.53,52.53,100,0.0,,52.46900000000001,,,,,
2020-04-10,52.56,52.56,52.56,52.56,203,0.0,,52.495000000000005,,,,,
2020-04-11,52.58,52.585,52.575,52.575,702,0.0,,52.53000000000001,,,,,
2020-04-12,52.56,52.56,52.55,52.55,301,0.0,,52.543000000000006,,,,,
2020-04-13,52.55,52.575,52.55,52.575,336,0.0,,52.55800000000001,,54.34782608695713,,,
2020-04-14,52.61,52.61,52.61,52.61,100,0.0,,52.574,,57.805255023184124,,,
2020-04-15,52.62,52.62,52.62,52.62,101,0.0,,52.586,,58.76612059951202,,,
2020-04-16,52.65,52.65,52.59,52.59,600,0.0,,52.589,,54.73889263504983,,,
2020-04-17,52.57,52.57,52.57,52.57,100,0.0,,52.592999999999996,,52.171986491955124,,,
2020-04-18,52.64,52.64,52.64,52.64,100,0.0,,52.605999999999995,,59.355943941302485,,,
2020-04-19,52.64,52.64,52.605,52.605,400,0.0,,52.605,,54.914509986122425,,,
2020-04-20,52.67,52.67,52.67,52.67,403,0.0,,52.614999999999995,,60.783434746091935,,,
2020-04-21,52.64,52.64,52.64,52.64,103,0.0,,52.625,,57.089648992578276,,,
2020-04-22,52.66,52.66,52.66,52.66,154,0.0,,52.642999999999994,,58.883538227335286,,,
2020-04-23,52.67,52.67,52.67,52.67,109,0.0,,52.649,,59.78872069685021,,,
2020-04-24,52.645,52.645,52.645,52.645,100,0.0,,52.657,,56.44325091745233,0.0589736479920262,,
2020-04-25,52.62,52.62,52.6,52.6,215,0.0,,52.642999999999994,,50.920130101727246,0.05284620970790854,,
2020-04-26,52.595,52.62,52.595,52.62,200,0.0,,52.638999999999996,,53.115964939754214,0.04903871578494545,,
2020-04-27,52.625,52.63,52.625,52.63,300,0.0,,52.632999999999996,,54.21886835015634,0.046294511534348715,,
2020-04-28,52.62,52.62,52.62,52.62,201,0.0,,52.62299999999999,,52.87924584874915,0.042819200380364464,,
2020-04-29,52.64,52.64,52.64,52.64,200,0.0,,52.62199999999999,,55.26014622827827,0.04120385175111352,,
2020-04-30,52.63,52.63,52.63,52.63,200,0.0,,52.627999999999986,,53.796494806816334,0.0386709848563882,,
2020-05-01,52.605,52.605,52.605,52.605,200,0.0,,52.624999999999986,,50.21561990268564,0.034251548003176424,,
2020-05-02,52.635,52.635,52.635,52.635,100,0.0,,52.62599999999999,,54.158887484267304,0.03279185761387282,0.04409894751379381,-0.011307089899920991
2020-05-03,52.66,52.66,52.66,52.66,100,0.0,,52.63399999999999,,57.20116304890269,0.03326883115372681,0.04193292424178041,-0.008664093088053604
2020-05-04,52.65,52.65,52.65,52.65,165,0.0,,52.63599999999999,,55.611330583523255,0.03246567559487801,0.040039474512399933,-0.007573798917521926
2020-05-05,52.65,52.65,52.65,52.65,111,0.0,,52.639999999999986,,55.611330583523255,0.03146644345510197,0.03832486830094034,-0.006858424845838373
2020-05-06,52.66,52.66,52.66,52.66,200,0.0,,52.650999999999975,,56.99747916161682,0.031122698121031078,0.03688443426495849,-0.005761736143927415
