Date,Open,High,Low,Close,Volume,OpenInterest,Entry,5 day sma,200 day sma,rsi,macd,signal,histogram
2020-03-31,33.8,33.855,33.78,33.855,1000,0.0,,,,,,,
2020-04-01,33.855,33.855,33.825,33.83,1124,0.0,,,,,,,
2020-04-02,33.855,33.89,33.855,33.86,455,0.0,,,,,,,
2020-04-03,33.87,33.87,33.86,33.87,900,0.0,,,,,,,
2020-04-04,33.85,33.85,33.8,33.8,2300,0.0,,33.842999999999996,,,,,
2020-04-05,33.8,33.84,33.8,33.83,900,0.0,,33.837999999999994,,,,,
2020-04-06,33.82,33.855,33.82,33.82,959,0.0,,33.83599999999999,,,,,
2020-04-07,33.82,33.84,33.8,33.8,400,0.0,,33.82399999999999,,,,,
2020-04-08,33.83,33.83,33.83,33.83,100,0.0,,33.81599999999999,,,,,
2020-04-09,33.87,33.885,33.855,33.88,1106,0.0,,33.83199999999998,,,,,
2020-04-10,33.85,33.865,33.84,33.84,1012,0.0,,33.83399999999998,,,,,
2020-04-11,33.865,33.87,33.84,33.84,1038,0.0,,33.83799999999998,,,,,
2020-04-12,33.89,33.89,33.87,33.87,432,0.0,,33.85199999999999,,,,,
2020-04-13,33.885,33.885,33.865,33.865,700,0.0,,33.858999999999995,,,,,
2020-04-14,33.885,33.915,33.885,33.915,1302,0.0,,33.86599999999999,,57.50000000000044,,,
2020-04-15,33.9,33.905,33.875,33.905,1639,0.0,,33.87899999999999,,55.99250936329658,,,
2020-04-16,33.9,33.9,33.88,33.885,736,0.0,,33.88799999999999,,52.99972729751855,,,
2020-04-17,33.875,33.9,33.875,33.875,600,0.0,,33.88899999999999,,51.51703607038761,,,
2020-04-18,33.865,33.875,33.86,33.875,600,0.0,,33.890999999999984,,51.51703607038761,,,
2020-04-19,33.885,33.895,33.88,33.895,2294,0.0,,33.886999999999986,,54.47137923232468,,,
2020-04-20,33.905,33.93,33.875,33.93,7623,0.0,,33.89199999999999,,59.16130884180942,,,
2020-04-21,33.94,33.95,33.92,33.92,1717,0.0,,33.89899999999999,,57.343765901295214,,,
2020-04-22,33.915,33.925,33.9,33.925,3057,0.0,,33.90899999999999,,58.03792426017343,,,
2020-04-23,33.925,33.935,33.92,33.935,900,0.0,,33.92099999999999,,59.45889870536624,,,
2020-04-24,33.935,34.02,33.93,33.97,6775,0.0,,33.93599999999999,,64.04778863180582,,,
2020-04-25,33.98,33.985,33.98,33.98,600,0.0,,33.945999999999984,,65.25779085354546,0.04453395270596161,,
2020-04-26,34.005,34.005,33.925,33.925,2885,0.0,,33.94699999999998,,54.411137986755456,0.041517771509461454,,
2020-04-27,33.94,33.99,33.94,33.99,1335,0.0,,33.95999999999998,,62.37123996493436,0.043866714771361615,,
2020-04-28,33.99,33.99,33.97,33.99,621,0.0,,33.97099999999998,,62.37123996493436,0.045207149352378906,,
2020-04-29,33.995,34.005,33.975,33.975,2381,0.0,,33.97199999999998,,59.58668145219634,0.04454558500015793,,
2020-04-30,33.985,33.995,33.97,33.97,2170,0.0,,33.969999999999985,,58.646785856776766,0.043120762957819636,,
2020-05-01,33.96,33.97,33.96,33.97,1008,0.0,,33.978999999999985,,58.646785856776766,0.04151304468581429,,
2020-05-02,33.965,33.985,33.965,33.97,401,0.0,,33.97499999999998,,58.646785856776766,0.03978035322272433,,
2020-05-03,33.98,33.98,33.98,33.98,410,0.0,,33.97299999999998,,60.21440416737123,0.03876721486021495,0.04253917211843275,-0.0037719572582178007
2020-05-04,33.98,33.98,33.925,33.93,805,0.0,,33.963999999999984,,50.006975892920096,0.03354304987693979,0.040739947670134155,-0.007196897793194365
2020-05-05,33.935,33.935,33.88,33.88,600,0.0,,33.945999999999984,,42.28712688824538,0.025079182156396485,0.037607794567386624,-0.01252861241099014
2020-05-06,33.875,33.885,33.86,33.86,752,0.0,,33.923999999999985,,39.65036975101352,0.016566702521707555,0.033399576158250815,-0.01683287363654326
2020-05-07,33.88,33.88,33.82,33.83,1398,0.0,,33.89599999999999,,36.02204418941671,0.0073154241467037195,0.0281827457559414,-0.02086732160923768
2020-05-08,33.82,33.825,33.815,33.815,501,0.0,,33.862999999999985,,34.33046111409884,-0.0012126762798203572,0.02230366134878905,-0.023516337628609406
2020-05-09,33.81,33.815,33.765,33.765,1461,0.0,,33.829999999999984,,29.378101900836555,-0.011869020758958015,0.015469124927239637,-0.027338145686197652
2020-05-10,33.765,33.775,33.725,33.725,1001,0.0,,33.798999999999985,,26.130552512684474,-0.023273632293793867,0.007720573483032936,-0.0309942057768268
2020-05-11,33.74,33.77,33.74,33.77,780,0.0,,33.780999999999985,,34.855219556335854,-0.028353899082695477,0.0005056789698872537,-0.02885957805258273
