Date,Open,High,Low,Close,Volume,OpenInterest,Entry,5 day sma,200 day sma,rsi,macd,signal,histogram
2020-03-30,8.5,8.55,8.5,8.55,200,0.0,,,,,,,
2020-03-31,8.52,8.52,8.52,8.52,100,0.0,,,,,,,
2020-04-01,8.49,8.55,8.49,8.55,200,0.0,,,,,,,
2020-04-02,8.48,8.48,8.48,8.48,100,0.0,,,,,,,
2020-04-03,8.44,8.44,8.44,8.44,100,0.0,,8.508,,,,,
2020-04-04,8.55,8.55,8.55,8.55,100,0.0,,8.508000000000001,,,,,
2020-04-05,8.52,8.52,8.51,8.51,300,0.0,,8.506,,,,,
2020-04-06,8.51,8.51,8.51,8.51,100,0.0,,8.498,,,,,
2020-04-07,8.47,8.47,8.47,8.47,100,0.0,,8.495999999999999,,,,,
2020-04-08,8.52,8.52,8.52,8.52,100,0.0,,8.511999999999997,,,,,
2020-04-09,8.46,8.46,8.46,8.46,100,0.0,,8.493999999999996,,,,,
2020-04-10,8.58,8.58,8.58,8.58,200,0.0,,8.507999999999997,,,,,
2020-04-11,8.56,8.56,8.56,8.56,100,0.0,,8.517999999999997,,,,,
2020-04-12,8.55,8.55,8.55,8.55,100,0.0,,8.533999999999997,,,,,
2020-04-13,8.55,8.55,8.55,8.55,100,0.0,,8.539999999999997,,50.0,,,
2020-04-14,8.55,8.55,8.55,8.55,100,0.0,,8.557999999999996,,50.0,,,
2020-04-15,8.55,8.55,8.55,8.55,100,0.0,,8.551999999999998,,50.0,,,
2020-04-16,8.46,8.46,8.46,8.46,200,0.0,,8.531999999999998,,42.32614505002798,,,
2020-04-17,8.55,8.55,8.55,8.55,200,0.0,,8.532,,50.50656923646216,,,
2020-04-18,8.55,8.55,8.53,8.53,200,0.0,,8.528,,48.848435071179914,,,
2020-04-19,8.53,8.53,8.53,8.53,100,0.0,,8.524000000000001,,48.848435071179914,,,
2020-04-20,8.54,8.54,8.54,8.54,100,0.0,,8.522,,49.80404335389247,,,
2020-04-21,8.54,8.54,8.54,8.54,100,0.0,,8.538,,49.80404335389247,,,
2020-04-22,8.54,8.55,8.54,8.55,200,0.0,,8.538,,50.868553721795394,,,
2020-04-23,8.55,8.55,8.55,8.55,100,0.0,,8.541999999999998,,50.868553721795394,,,
2020-04-24,8.46,8.46,8.46,8.46,100,0.0,,8.527999999999999,,41.6492135195048,0.0013473675061757007,,
2020-04-25,8.48,8.48,8.48,8.48,100,0.0,,8.515999999999998,,44.07487174781054,-0.002326937115638472,,
2020-04-26,8.49,8.55,8.49,8.55,200,0.0,,8.517999999999999,,51.650635052217055,0.0004048975779902264,,
2020-04-27,8.46,8.46,8.46,8.46,100,0.0,,8.5,,43.49294220889392,-0.004638877491991877,,
2020-04-28,8.48,8.48,8.48,8.48,100,0.0,,8.486,,45.5509826267559,-0.006942246820416997,,
2020-04-29,8.47,8.47,8.45,8.45,200,0.0,,8.484000000000002,,43.01995382674648,-0.01106092937892278,,
2020-04-30,8.44,8.44,8.44,8.44,100,0.0,,8.476000000000003,,42.178645106471755,-0.014959487743803734,,
2020-05-01,8.53,8.53,8.53,8.53,100,0.0,,8.472000000000003,,51.39204628423212,-0.010663948140861024,,
2020-05-02,8.5,8.5,8.5,8.5,100,0.0,,8.480000000000002,,48.61147553188051,-0.009570132803615294,-0.006490032712342695,-0.0030801000912725994
2020-05-03,8.5,8.5,8.5,8.5,100,0.0,,8.484000000000004,,48.6114755318805,-0.008604093632797571,-0.006912844896433671,-0.0016912487363639006
2020-05-04,8.44,8.44,8.44,8.44,100,0.0,,8.482000000000003,,43.19107459422862,-0.012535497773807691,-0.008037375471908475,-0.004498122301899216
2020-05-05,8.44,8.44,8.44,8.44,100,0.0,,8.482000000000003,,43.19107459422862,-0.015472803037861027,-0.009524460985098987,-0.00594834205276204
2020-05-06,8.42,8.435,8.42,8.435,200,0.0,,8.463000000000003,,42.730585265929925,-0.017996642740033764,-0.011218897336085942,-0.006777745403947821
2020-05-07,8.46,8.46,8.46,8.46,100,0.0,,8.455000000000002,,45.83986628848906,-0.01777461808800318,-0.012530041486469391,-0.005244576601533789
2020-05-08,8.42,8.42,8.42,8.42,100,0.0,,8.439000000000004,,41.91841561423712,-0.020588990590397316,-0.014141831307254977,-0.006447159283142339
2020-05-09,8.46,8.46,8.46,8.46,200,0.0,,8.443000000000003,,46.81793307835393,-0.019368467729417915,-0.015187158591687566,-0.004181309137730349
2020-05-10,8.43,8.43,8.43,8.43,100,0.0,,8.441000000000004,,43.83153638653091,-0.020584656738856566,-0.016266658221121368,-0.0043179985177351984
2020-05-11,8.47,8.47,8.47,8.47,100,0.0,,8.448000000000004,,48.54446416277191,-0.018112045202219207,-0.016635735617340938,-0.0014763095848782694
2020-05-12,8.5,8.5,8.5,8.5,100,0.0,,8.456000000000003,,51.81032858410577,-0.0135752464746286,-0.01602363778879847,0.002448391314169872
2020-05-13,8.5,8.5,8.5,8.5,100,0.0,,8.472000000000003,,51.81032858410577,-0.009866070873528088,-0.014792124405744395,0.004926053532216307
