Date,Open,High,Low,Close,Volume,OpenInterest,Entry,5 day sma,200 day sma,rsi,macd,signal,histogram
2020-03-30,76.18,76.18,76.15,76.17,635,0.0,,,,,,,
2020-03-31,76.2,76.24,76.195,76.23,859,0.0,,,,,,,
2020-04-01,76.23,76.23,76.21,76.23,1000,0.0,,,,,,,
2020-04-02,76.265,76.27,76.265,76.27,200,0.0,,,,,,,
2020-04-03,76.26,76.26,76.23,76.24,300,0.0,,76.228,,,,,
2020-04-04,76.24,76.24,76.21,76.24,1062,0.0,,76.24199999999999,,,,,
2020-04-05,76.26,76.27,76.24,76.25,614,0.0,,76.246,,,,,
2020-04-06,76.25,76.27,76.25,76.27,294,0.0,,76.25399999999999,,,,,
2020-04-07,76.29,76.3,76.27,76.27,3299,0.0,,76.25399999999999,,,,,
2020-04-08,76.24,76.24,76.18,76.18,800,0.0,,76.24199999999999,,,,,
2020-04-09,76.21,76.21,76.21,76.21,183,0.0,,76.23599999999998,,,,,
2020-04-10,76.19,76.22,76.19,76.22,200,0.0,,76.22999999999998,,,,,
2020-04-11,76.225,76.225,76.225,76.225,100,0.0,,76.22099999999998,,,,,
2020-04-12,76.27,76.275,76.255,76.265,1505,0.0,,76.21999999999998,,,,,
2020-04-13,76.28,76.28,76.275,76.275,300,0.0,,76.23899999999998,,65.21739130434908,,,
2020-04-14,76.26,76.26,76.22,76.24,500,0.0,,76.24499999999998,,58.79396984924531,,,
2020-04-15,76.26,76.26,76.24,76.24,200,0.0,,76.24899999999998,,58.79396984924531,,,
2020-04-16,76.29,76.29,76.285,76.29,401,0.0,,76.26199999999999,,64.57475906848373,,,
2020-04-17,76.265,76.3,76.265,76.3,313,0.0,,76.26899999999999,,65.61378273584852,,,
2020-04-18,76.28,76.28,76.27,76.27,201,0.0,,76.26799999999999,,59.934476560174254,,,
2020-04-19,76.28,76.28,76.28,76.28,288,0.0,,76.27599999999998,,61.141861155754725,,,
2020-04-20,76.27,76.27,76.27,76.27,225,0.0,,76.28199999999997,,59.2199747671201,,,
2020-04-21,76.275,76.275,76.275,76.275,305,0.0,,76.27899999999997,,59.89871260313988,,,
2020-04-22,76.275,76.305,76.275,76.305,395,0.0,,76.27999999999996,,63.792636060930384,,,
2020-04-23,76.285,76.285,76.21,76.21,408,0.0,,76.26799999999996,,47.923187786365936,,,
2020-04-24,76.25,76.25,76.25,76.25,100,0.0,,76.26199999999997,,53.202037456263525,0.010942435517961258,,
2020-04-25,76.28,76.28,76.27,76.27,200,0.0,,76.26199999999997,,55.62416034604074,0.010931129418125352,,
2020-04-26,76.285,76.285,76.285,76.285,107,0.0,,76.26399999999997,,57.40479919820165,0.011994281283833175,,
2020-04-27,76.28,76.28,76.28,76.28,102,0.0,,76.25899999999996,,56.5896637062689,0.01229168765972588,,
2020-04-28,76.26,76.26,76.26,76.26,205,0.0,,76.26899999999996,,53.32769996925756,0.010789180545003774,,
2020-04-29,76.255,76.255,76.255,76.255,201,0.0,,76.26999999999995,,52.51274903526249,0.009090188582817404,,
2020-04-30,76.26,76.26,76.26,76.26,101,0.0,,76.26799999999996,,53.28161583099057,0.00805433803030553,,
2020-05-01,76.3,76.3,76.3,76.3,228,0.0,,76.27099999999996,,59.000684986694836,0.010341870070021741,,
2020-05-02,76.27,76.28,76.27,76.28,204,0.0,,76.27099999999996,,55.35208535830212,0.010420798362432038,0.010539545496691794,-0.00011874713425975673
2020-05-03,76.26,76.28,76.25,76.28,500,0.0,,76.27499999999995,,55.35208535830212,0.010363881231270966,0.01050441264360763,-0.0001405314123366641
2020-05-04,76.295,76.3,76.295,76.3,551,0.0,,76.28399999999996,,58.33993324875628,0.011796622724176586,0.010762854659721422,0.0010337680644551643
2020-05-05,76.27,76.27,76.26,76.26,444,0.0,,76.28399999999996,,50.9903904783727,0.009593823349959507,0.01052904839776904,-0.0009352250478095337
2020-05-06,76.26,76.26,76.25,76.25,209,0.0,,76.27399999999996,,49.31767647353479,0.006960931266448256,0.009815424971504885,-0.002854493705056629
2020-05-07,76.3,76.3,76.3,76.3,323,0.0,,76.27799999999995,,56.92621254234359,0.008807401215079835,0.009613820220219876,-0.0008064190051400404
2020-05-08,76.27,76.27,76.27,76.27,201,0.0,,76.27599999999995,,51.89253482675412,0.0077605340669890666,0.009243162989573714,-0.0014826289225846473
2020-05-09,76.3,76.3,76.3,76.3,200,0.0,,76.27599999999995,,56.075327438555696,0.009245062266430182,0.009243542844945008,1.519421485173325e-06
2020-05-10,76.31,76.31,76.3,76.3,310,0.0,,76.28399999999996,,56.07532743855569,0.010302797325635993,0.009455393741083206,0.0008474035845527864
2020-05-11,76.3,76.3,76.29,76.3,359,0.0,,76.29399999999995,,56.075327438555696,0.011014096334122314,0.00976713425969103,0.0012469620744312848
2020-05-12,76.33,76.33,76.3,76.3,672,0.0,,76.29399999999995,,56.075327438555696,0.011445865114751541,0.010102880430703133,0.0013429846840484084
2020-05-13,76.315,76.315,76.315,76.315,245,0.0,,76.30299999999997,,58.50188694226412,0.012850289485726307,0.010652362241707769,0.0021979272440185386
2020-05-14,76.3,76.3,76.3,76.3,233,0.0,,76.30299999999997,,55.21686095332911,0.012607598728095581,0.011043409538985333,0.0015641891891102488
2020-05-15,76.29,76.29,76.29,76.29,115,0.0,,76.30099999999996,,53.07707969288111,0.011476059260132843,0.011129939483214836,0.00034611977691800626
2020-05-16,76.3,76.3,76.265,76.265,206,0.0,,76.29399999999995,,48.06256087494564,0.008464442192519073,0.010596840025075684,-0.0021323978325566116
2020-05-17,76.28,76.28,76.28,76.28,111,0.0,,76.28999999999995,,51.05072497121631,0.007205033467826638,0.009918478713625877,-0.0027134452457992387
2020-05-18,76.24,76.24,76.24,76.24,105,0.0,,76.27499999999995,,43.81188085110813,0.0029453253961548853,0.008523848050131679,-0.0055785226539767935
2020-05-19,76.25,76.26,76.25,76.26,400,0.0,,76.26699999999995,,47.797649244649335,0.0011698239109847464,0.007053043222302293,-0.005883219311317547
2020-05-20,76.24,76.25,76.24,76.25,411,0.0,,76.25899999999994,,46.03912128422925,-0.0010322906305191282,0.005435976451738009,-0.0064682670822571375
