Date,Open,High,Low,Close,Volume,OpenInterest,Entry,5 day sma,200 day sma,rsi,macd,signal,histogram
2020-03-31,77.215,77.3,77.215,77.27,966,0.0,,,,,,,
2020-04-01,77.27,77.27,77.27,77.27,190,0.0,,,,,,,
2020-04-02,77.26,77.26,77.25,77.255,502,0.0,,,,,,,
2020-04-03,77.215,77.215,77.21,77.21,201,0.0,,,,,,,
2020-04-04,77.215,77.22,77.175,77.175,612,0.0,,77.236,,,,,
2020-04-05,77.22,77.22,77.22,77.22,100,0.0,,77.226,,,,,
2020-04-06,77.19,77.19,77.19,77.19,315,0.0,,77.21000000000001,,,,,
2020-04-07,77.2,77.2,77.16,77.16,946,0.0,,77.191,,,,,
2020-04-08,77.165,77.175,77.165,77.175,751,0.0,,77.18400000000001,,,,,
2020-04-09,77.2,77.25,77.2,77.25,900,0.0,,77.19900000000001,,,,,
2020-04-10,77.25,77.25,77.23,77.23,1754,0.0,,77.20100000000002,,,,,
2020-04-11,77.225,77.25,77.225,77.25,980,0.0,,77.21300000000002,,,,,
2020-04-12,77.245,77.25,77.24,77.24,1682,0.0,,77.22900000000001,,,,,
2020-04-13,77.25,77.25,77.25,77.25,722,0.0,,77.24400000000001,,,,,
2020-04-14,77.25,77.26,77.25,77.255,1128,0.0,,77.24500000000002,,47.88732394366192,,,
2020-04-15,77.29,77.29,77.29,77.29,270,0.0,,77.25700000000002,,52.88932419196995,,,
2020-04-16,77.34,77.36,77.34,77.36,204,0.0,,77.27900000000002,,60.96022975588452,,,
2020-04-17,77.35,77.36,77.33,77.36,2295,0.0,,77.30300000000003,,60.96022975588452,,,
2020-04-18,77.35,77.44,77.35,77.44,429,0.0,,77.34100000000002,,68.184622202606,,,
2020-04-19,77.4,77.4,77.305,77.305,2088,0.0,,77.35100000000003,,51.025064069375645,,,
2020-04-20,77.325,77.34,77.325,77.34,296,0.0,,77.36100000000002,,54.24036186320991,,,
2020-04-21,77.32,77.335,77.315,77.325,1119,0.0,,77.35400000000001,,52.64516703815199,,,
2020-04-22,77.33,77.385,77.33,77.38,808,0.0,,77.35800000000002,,57.57232515619243,,,
2020-04-23,77.385,77.385,77.34,77.345,2416,0.0,,77.33900000000003,,53.74034971575586,,,
2020-04-24,77.35,77.395,77.35,77.395,3162,0.0,,77.35700000000001,,58.03728820721227,,,
2020-04-25,77.39,77.395,77.33,77.34,10977,0.0,,77.35700000000001,,52.28415709980251,0.05594895866360616,,
2020-04-26,77.34,77.35,77.285,77.29,14226,0.0,,77.35000000000002,,47.65892627477793,0.048139147359236745,,
2020-04-27,77.29,77.3,77.2,77.285,10348,0.0,,77.33100000000002,,47.20917295673486,0.04107289465798658,,
2020-04-28,77.285,77.37,77.265,77.37,12352,0.0,,77.33600000000001,,54.98613579150273,0.041849216391682376,,
2020-04-29,77.42,77.42,77.42,77.42,100,0.0,,77.34100000000002,,58.82838251416896,0.0459691355118963,,
2020-04-30,77.295,77.295,77.295,77.295,125,0.0,,77.33200000000002,,47.83545110351668,0.03870161760879398,,
2020-05-01,77.235,77.235,77.235,77.235,300,0.0,,77.32100000000001,,43.62182175582392,0.0277803244641035,,
2020-05-02,77.23,77.23,77.14,77.14,300,0.0,,77.292,,37.92549660897715,0.011328823288465628,,
2020-05-03,77.13,77.15,77.13,77.15,500,0.0,,77.248,,38.83098633661499,-0.0008919120860468865,0.03443313398441382,-0.035325046070460706
2020-05-04,77.1,77.1,77.06,77.06,200,0.0,,77.176,,34.02099321662264,-0.017635885247429428,0.02401933013804517,-0.0416552153854746
2020-05-05,77.08,77.08,77.02,77.06,700,0.0,,77.12899999999999,,34.02099321662264,-0.03055340398928763,0.01310478331257861,-0.04365818730186624
2020-05-06,77.05,77.075,76.92,76.93,1731,0.0,,77.068,,28.17453333286629,-0.05069615053645293,0.0003445965427723019,-0.051040747079225235
2020-05-07,77.02,77.05,77.02,77.03,1200,0.0,,77.046,,37.12535424686962,-0.05792256278238028,-0.011308835322258216,-0.046613727460122066
2020-05-08,77.06,77.06,77.06,77.06,400,0.0,,77.02799999999999,,39.558809472379956,-0.060531033199765716,-0.021153274897759717,-0.039377758302006
2020-05-09,77.055,77.055,77.02,77.025,480,0.0,,77.02099999999999,,37.724378496431555,-0.06467691705157108,-0.02985800332852199,-0.03481891372304909
2020-05-10,77.02,77.05,77.02,77.04,2200,0.0,,77.017,,39.029308394641504,-0.0659914765702041,-0.03708469797685841,-0.028906778593345686
2020-05-11,77.045,77.1,77.045,77.1,619,0.0,,77.05099999999999,,44.077121891442786,-0.06148303771364283,-0.0419643659242153,-0.01951867178942753
2020-05-12,77.06,77.06,77.05,77.05,304,0.0,,77.05499999999999,,41.02871109928157,-0.061238727638382784,-0.0458192382670488,-0.015419489371333986
2020-05-13,76.79,76.83,76.79,76.83,518,0.0,,77.00899999999999,,30.901722695301032,-0.07789929692256692,-0.05223524999815242,-0.0256640469244145
2020-05-14,76.83,76.87,76.83,76.87,200,0.0,,76.978,,34.08726771708119,-0.08687382502931484,-0.05916296500438491,-0.027710860024929937
2020-05-15,76.83,76.83,76.79,76.8,900,0.0,,76.92999999999999,,31.362381958391282,-0.09849918095305554,-0.06703020819411903,-0.03146897275893651
2020-05-16,76.725,76.725,76.725,76.725,103,0.0,,76.85499999999999,,28.71390458355755,-0.11246777398787344,-0.07611772135286991,-0.03635005263500353
2020-05-17,76.74,76.76,76.72,76.75,1470,0.0,,76.79499999999999,,30.8113258377701,-0.12013584233153551,-0.08492134554860303,-0.03521449678293248
2020-05-18,76.995,76.995,76.995,76.995,100,0.0,,76.828,,47.20523306555355,-0.10523035921238488,-0.0889831482813594,-0.016247210931025477
2020-05-19,77.01,77.01,77.01,77.01,100,0.0,,76.856,,48.01734479227834,-0.09115648657815711,-0.08941781594071896,-0.0017386706374381555
2020-05-20,76.95,76.95,76.95,76.95,310,0.0,,76.886,,45.03331279566597,-0.08387745261597956,-0.0883097432757711,0.004432290659791532
2020-05-21,76.84,76.84,76.84,76.84,100,0.0,,76.90899999999999,,40.11174968155619,-0.08599356614854514,-0.08784650785032591,0.0018529417017807692
2020-05-22,76.89,76.95,76.89,76.95,591,0.0,,76.94899999999998,,46.418020273815415,-0.07789657742166867,-0.08585652176459446,0.007959944342925795
2020-05-23,76.96,76.96,76.96,76.96,100,0.0,,76.94199999999998,,46.96476857610057,-0.06986735175334502,-0.08265868776234458,0.012791336008999565
2020-05-24,77.085,77.09,77.085,77.09,200,0.0,,76.958,,53.59410255764339,-0.0524100683749964,-0.07660896388487495,0.024198895509878554
2020-05-25,77.17,77.17,77.16,77.16,200,0.0,,76.99999999999999,,56.73047028798578,-0.03255139828226561,-0.06779745076435309,0.03524605248208748
2020-05-26,77.275,77.29,77.275,77.29,210,0.0,,77.08999999999999,,61.88281191938899,-0.0062512846964182245,-0.05548821755076612,0.049236932854347895
2020-05-27,77.25,77.25,77.25,77.25,202,0.0,,77.14999999999999,,59.53378864209839,0.011234573921498736,-0.04214365925631315,0.05337823317781189
2020-05-28,77.18,77.18,77.18,77.18,100,0.0,,77.19399999999999,,55.55916746448867,0.019222245785442738,-0.029870478247961973,0.049092724033404714
2020-05-29,77.22,77.22,77.22,77.22,130,0.0,,77.21999999999998,,57.312947119657835,0.0284522195160406,-0.01820593869516146,0.04665815821120206
2020-05-30,77.22,77.235,77.17,77.17,601,0.0,,77.22199999999998,,54.421861644854104,0.03137083460964618,-0.008290584034199935,0.03966141864384612
2020-05-31,77.115,77.115,77.115,77.115,110,0.0,,77.18699999999998,,51.3531728951109,0.02891253208058231,-0.0008499608112434859,0.029762492891825795
2020-06-01,76.96,76.96,76.845,76.845,324,0.0,,77.10599999999997,,39.560191978492405,0.005118562497045787,0.0003437438504143687,0.004774818646631418
2020-06-02,76.76,76.76,76.76,76.76,200,0.0,,77.02199999999996,,36.70264412818217,-0.020362394441576726,-0.00379748380798385,-0.016564910633592875
2020-06-03,76.79,76.79,76.745,76.76,1700,0.0,,76.92999999999998,,36.70264412818217,-0.0400940570636692,-0.01105679845912092,-0.029037258604548276
2020-06-04,76.76,76.78,76.72,76.72,903,0.0,,76.83999999999997,,35.31060725352373,-0.05828730775546376,-0.020502900318389486,-0.03778440743707427
