Date,Open,High,Low,Close,Volume,OpenInterest,Entry,5 day sma,200 day sma,rsi,macd,signal,histogram
2020-03-31,202.8,202.8,202.63,202.695,1670,0.0,,,,,,,
2020-04-01,202.57,202.665,202.4,202.64,2272,0.0,,,,,,,
2020-04-02,202.77,202.81,202.77,202.805,1916,0.0,,,,,,,
2020-04-03,202.885,202.99,202.88,202.97,1365,0.0,,,,,,,
2020-04-04,202.865,202.865,202.615,202.86,1444,0.0,,202.794,,,,,
2020-04-05,202.76,202.86,202.76,202.86,1118,0.0,,202.827,,,,,
2020-04-06,202.86,202.86,202.765,202.83,2000,0.0,,202.86499999999998,,,,,
2020-04-07,202.975,203.04,202.96,202.965,829,0.0,,202.897,,,,,
2020-04-08,202.89,202.89,202.795,202.795,1090,0.0,,202.862,,,,,
2020-04-09,202.73,202.9,202.71,202.71,790,0.0,,202.832,,,,,
2020-04-10,202.71,202.71,202.71,202.71,476,0.0,,202.80199999999996,,,,,
2020-04-11,202.68,202.76,202.515,202.515,1098,0.0,,202.73899999999998,,,,,
2020-04-12,202.39,202.565,202.31,202.565,1389,0.0,,202.65899999999993,,,,,
2020-04-13,202.64,202.76,202.64,202.76,1207,0.0,,202.652,,,,,
2020-04-14,202.76,202.79,202.75,202.75,491,0.0,,202.65999999999994,,52.01465201465224,,,
2020-04-15,202.91,203.0,202.87,202.87,1050,0.0,,202.69199999999992,,56.1647361647365,,,
2020-04-16,202.83,202.83,202.59,202.7,1212,0.0,,202.72899999999993,,49.617799856565426,,,
2020-04-17,202.73,202.73,202.67,202.67,313,0.0,,202.74999999999991,,48.54244195766249,,,
2020-04-18,202.67,202.79,202.67,202.79,304,0.0,,202.75599999999991,,52.93630228337327,,,
2020-04-19,202.74,202.77,202.645,202.645,1146,0.0,,202.7349999999999,,47.64255112305515,,,
2020-04-20,202.58,202.58,202.58,202.58,705,0.0,,202.67699999999988,,45.44843845405354,,,
2020-04-21,202.58,202.62,202.58,202.62,1527,0.0,,202.6609999999999,,47.06408248126768,,,
2020-04-22,202.63,202.66,202.59,202.605,3649,0.0,,202.64799999999988,,46.50781916723451,,,
2020-04-23,202.63,202.79,202.63,202.79,2718,0.0,,202.6479999999999,,53.765850634955996,,,
2020-04-24,202.79,202.9,202.78,202.9,1201,0.0,,202.69899999999993,,57.46170039623656,,,
2020-04-25,202.925,202.93,202.77,202.77,1363,0.0,,202.7369999999999,,52.155463926424446,-0.008774472401995581,,
2020-04-26,202.73,202.73,202.48,202.61,2078,0.0,,202.73499999999993,,46.46794438997151,-0.018193784340127195,,
2020-04-27,202.61,202.65,202.6,202.65,11013,0.0,,202.74399999999991,,47.99478832761563,-0.022175367376121358,,
2020-04-28,202.75,202.79,202.75,202.77,386,0.0,,202.73999999999992,,52.3826403895042,-0.015469480952731374,,
2020-04-29,202.86,202.94,202.86,202.94,705,0.0,,202.74799999999993,,57.813083301102594,0.003521962609227103,,
2020-04-30,202.71,202.76,202.71,202.75,27358,0.0,,202.74399999999997,,50.835198023272575,0.0032044672504980554,,
2020-05-01,202.745,202.745,202.59,202.65,806,0.0,,202.75199999999998,,47.580169767912395,-0.005058008796908098,,
2020-05-02,202.61,202.61,202.43,202.49,805,0.0,,202.72,,42.85226528444522,-0.024237350329258334,,
2020-05-03,202.47,202.53,202.47,202.485,1326,0.0,,202.663,,42.70944124840988,-0.03938655124116508,-0.014063176175397984,-0.025323375065767095
2020-05-04,202.5,202.5,202.48,202.48,593,0.0,,202.571,,42.556691656449544,-0.051205594106704666,-0.021491659761659322,-0.029713934345045344
