Date,Open,High,Low,Close,Volume,OpenInterest,5 day sma,200 day sma,rsi,macd,signal,histogram
2019-10-10,60.9,62.5,60.85,62.16,6083978,0.0,,,,,,
2019-10-11,62.8,63.61,62.773999999999994,62.94,5713679,0.0,,,,,,
2019-10-14,62.77,63.248000000000005,62.43,62.99,2400926,0.0,,,,,,
2019-10-15,63.48,64.975,63.48,64.8,7480981,0.0,,,,,,
2019-10-16,65.0,65.79,64.76,65.45,5841436,0.0,63.66799999999999,,,,,
2019-10-17,65.56,66.58,65.31,66.5,7107416,0.0,64.53599999999999,,,,,
2019-10-18,66.32,66.46,65.73,66.16,5919179,0.0,65.17999999999998,,,,,
2019-10-21,66.63,66.7835,65.61,65.72,5438257,0.0,65.72599999999997,,,,,
2019-10-22,65.88,66.92,65.73,66.56,5491362,0.0,66.07799999999997,,,,,
2019-10-23,66.04,66.31,65.32,65.5937,4220614,0.0,66.10673999999997,,,,,
2019-10-24,65.6,65.89,64.47,64.83,4649382,0.0,65.77273999999997,,,,,
2019-10-25,64.64,65.605,64.38,65.07,3999826,0.0,65.55473999999997,,,,,
2019-10-28,65.45,66.54,65.35,65.87,5262397,0.0,65.58473999999997,,,,,
2019-10-29,65.69,66.1,64.95,65.88,6013445,0.0,65.44873999999996,,,,,
2019-10-30,66.15,67.325,65.8455,67.065,7251485,0.0,65.74299999999997,,74.71032745591937,,,
2019-10-31,65.91,66.43,65.71600000000001,66.4,3462509,0.0,66.05699999999996,,69.68229298442192,,,
2019-11-01,66.86,67.59,66.71,67.25,5646217,0.0,66.49299999999997,,72.2527996824355,,,
2019-11-04,67.97,68.41,67.48,68.05,7783237,0.0,66.92899999999996,,74.44859995353217,,,
2019-11-05,68.25,68.65,67.125,67.35,14149440,0.0,67.22299999999996,,69.28219947554643,,,
2019-11-06,69.43,70.94,69.3,70.93,19710974,0.0,67.99599999999995,,77.77630243785822,,,
2019-11-07,71.94,72.09,71.18,71.78,10764814,0.0,69.07199999999996,,79.24385821482598,,,
2019-11-08,71.8,72.98,71.57,72.48,7404569,0.0,70.11799999999997,,80.39219949117334,,,
2019-11-11,71.98,72.75,71.57,71.78,4338527,0.0,70.86399999999995,,75.87167622121801,,,
2019-11-12,71.55,72.465,71.0,72.36,4508340,0.0,71.86599999999996,,77.02447846640011,,,
2019-11-13,71.83,73.285,71.71,72.82,4607360,0.0,72.24399999999996,,77.92529648062518,,,
2019-11-14,72.77,73.2492,72.63,72.96,3517104,0.0,72.47999999999995,,78.20537256162132,3.1147647453980767,,
2019-11-15,73.34,74.39,72.98,74.27,7705429,0.0,72.83799999999994,,80.6759942163693,3.1856026478154718,,
2019-11-18,74.15,75.13,74.11,75.09,7076813,0.0,73.49999999999996,,82.047826652944,3.270212370247151,,
2019-11-19,75.28,75.47,74.46,75.35,5510138,0.0,74.09799999999996,,82.47270345742989,3.3199754021210026,,
2019-11-20,75.25,75.49,74.34,74.92,5034054,0.0,74.51799999999996,,79.13686787105338,3.2868270606874574,,
2019-11-21,74.87,75.275,74.16,74.95,3780804,0.0,74.91599999999997,,79.20007900399348,3.2257925816647344,,
2019-11-22,75.28,75.7,75.09,75.31,4608797,0.0,75.12399999999997,,79.98380025228212,3.1699303250894957,,
