Date,Open,High,Low,Close,Volume,OpenInterest,5 day sma,200 day sma,rsi,macd,signal,histogram
2019-10-10,152.0,153.73,151.73,152.86,273333,0.0,,,,,,
2019-10-11,153.96,153.96,151.89,152.08,336042,0.0,,,,,,
2019-10-14,152.26,152.73,151.625,152.55,173486,0.0,,,,,,
2019-10-15,152.59,153.57,151.47,153.48,310988,0.0,,,,,,
2019-10-16,152.7,153.0767,150.965,153.03,323528,0.0,152.8,,,,,
2019-10-17,153.0,154.1,152.725,153.29,437206,0.0,152.886,,,,,
2019-10-18,153.44,156.35,153.42,155.78,536070,0.0,153.62599999999998,,,,,
2019-10-21,155.47,156.89,154.18,156.63,359708,0.0,154.44199999999995,,,,,
2019-10-22,157.03,157.35,155.5,155.77,339663,0.0,154.89999999999995,,,,,
2019-10-23,155.43,156.85,154.92,154.96,432875,0.0,155.28599999999997,,,,,
2019-10-24,154.43,159.57,152.44,158.42,535206,0.0,156.31199999999995,,,,,
2019-10-25,157.93,158.09,156.75,157.5,349267,0.0,156.65599999999998,,,,,
2019-10-28,157.06,158.67,156.61,158.56,300428,0.0,157.04199999999997,,,,,
2019-10-29,158.57,160.61,158.5,158.86,296759,0.0,157.66,,,,,
2019-10-30,159.19,160.42,158.04,160.4,502472,0.0,158.748,,74.83530961791841,,,
2019-10-31,162.58,163.23,161.91,162.66,372837,0.0,159.59599999999998,,78.31251637697625,,,
2019-11-01,162.8,163.71,161.53,162.71,660408,0.0,160.63799999999998,,78.38368145077592,,,
2019-11-04,162.13,162.15,158.825,159.53,583403,0.0,160.83199999999997,,63.9997442742457,,,
2019-11-05,159.11,159.11,153.17,155.16,829780,0.0,160.09199999999996,,50.331047979305445,,,
2019-11-06,155.87,157.165,155.0,156.32,647095,0.0,159.27599999999995,,53.189019079014265,,,
2019-11-07,155.87,155.87,152.81,154.65,444229,0.0,157.67399999999995,,48.8326350138118,,,
2019-11-08,155.12,155.79,153.36,153.76,427661,0.0,155.88399999999996,,46.64021893234656,,,
2019-11-11,153.79,155.9262,153.79,155.21,567931,0.0,155.01999999999995,,50.53658369482186,,,
2019-11-12,155.5,157.16,154.53,154.68,316835,0.0,154.92399999999995,,49.12457640992527,,,
2019-11-13,154.8,157.86,154.6,157.17,579544,0.0,155.09399999999997,,55.42577311888955,,,
2019-11-14,157.78,158.665,157.26,157.87,296055,0.0,155.73799999999997,,57.03677214667029,0.2798686450142611,,
2019-11-15,157.97,159.88,157.97,159.4,298296,0.0,156.86599999999996,,60.405203123549306,0.48382924356786816,,
