Date,Open,High,Low,Close,Volume,OpenInterest,rsi,stoc k,stoc d,macd,signal,histogram
2020-04-01,6.91,6.91,6.91,6.91,106,0.0,,,,,,
2020-04-02,6.9,6.93,6.9,6.93,532,0.0,,,,,,
2020-04-03,6.93,6.95,6.91,6.91,1200,0.0,,,,,,
2020-04-04,6.9,6.91,6.89,6.91,329,0.0,,,,,,
2020-04-05,6.91,6.91,6.89,6.895,728,0.0,,,,,,
2020-04-06,6.83,6.87,6.83,6.87,651,0.0,,,,,,
2020-04-07,6.86,6.88,6.86,6.88,748,0.0,,,,,,
2020-04-08,6.895,6.895,6.89,6.89,924,0.0,,,,,,
2020-04-09,6.87,6.87,6.85,6.85,908,0.0,,,,,,
2020-04-10,6.84,6.85,6.805,6.805,834,0.0,,,,,,
2020-04-11,6.8,6.8,6.8,6.8,159,0.0,,,,,,
2020-04-12,6.76,6.76,6.73,6.73,1166,0.0,,,,,,
2020-04-13,6.73,6.76,6.71,6.73,1380,0.0,,,,,,
2020-04-14,6.75,6.76,6.74,6.76,968,0.0,,,,,,
2020-04-15,6.76,6.8,6.76,6.78,1393,0.0,29.032258064516,,,,,
2020-04-16,6.79,6.8,6.77,6.8,1524,0.0,33.64269141531304,29.16666666666664,,,,
2020-04-17,6.795,6.81,6.795,6.81,3024,0.0,35.885497499568686,38.888888888888815,,,,
2020-04-18,6.78,6.8,6.745,6.76,2491,0.0,30.360128833873688,37.499999999999865,35.185185185185105,,,
2020-04-19,6.77,6.77,6.73,6.75,9280,0.0,29.38560686894361,32.20720720720712,36.1986986986986,,,
2020-04-20,6.71,6.72,6.6,6.635,3668,0.0,21.026807730340167,19.495342800427547,29.73418333587817,,,
2020-04-21,6.64,6.73,6.64,6.73,4337,0.0,36.97561734402152,25.851275003817506,25.85127500381738,,,
2020-04-22,6.76,6.81,6.74,6.79,4292,0.0,44.58713892288246,42.10085792006708,29.149158574770706,,,
2020-04-23,6.78,6.83,6.78,6.8,966,0.0,45.762830302628345,64.81272232684675,44.25495175024377,,,
2020-04-24,6.79,6.81,6.76,6.77,3648,0.0,42.82715560831752,74.76113794954374,60.558239398819175,,,
2020-04-25,6.8,6.815,6.78,6.815,1303,0.0,48.19547885893413,82.46376811594206,74.01254279744415,,,
2020-04-26,6.82,6.82,6.77,6.77,841,0.0,43.76953893473711,80.43478260869561,79.21989622472711,-0.03145433651611462,,
2020-04-27,6.76,6.78,6.76,6.78,509,0.0,44.978749249789736,81.88405797101454,81.5942028985507,-0.029069733352776517,,
2020-04-28,6.76,6.76,6.73,6.74,934,0.0,41.165394931536326,71.01449275362323,77.77777777777777,-0.030061058699416776,,
2020-04-29,6.77,6.77,6.72,6.72,768,0.0,39.368180821636486,63.768115942029056,72.22222222222224,-0.03209060352998172,,
2020-04-30,6.73,6.73,6.72,6.73,711,0.0,40.76079697411288,56.52173913043489,63.76811594202902,-0.03251727707495533,,
2020-05-01,6.73,6.73,6.72,6.73,520,0.0,40.76079697411287,55.07246376811607,58.45410628019331,-0.03248099820477801,,
2020-05-02,6.75,6.75,6.73,6.73,358,0.0,40.76079697411287,56.521739130435,56.03864734299529,-0.03208242076284673,,
2020-05-03,6.74,6.74,6.72,6.72,257,0.0,39.62410105220279,55.07246376811606,55.55555555555568,-0.032202254154348964,,
2020-05-04,6.72,6.72,6.69,6.7,784,0.0,37.37896050340126,46.75819984744481,52.784134248665254,-0.0335246050547644,-0.03172036526110923,-0.0018042397936551685
2020-05-05,6.68,6.69,6.68,6.69,303,0.0,36.272301277861345,30.139842359522174,43.99016865836097,-0.034976308978968085,-0.032371554004681,-0.0026047549742870824
2020-05-06,6.73,6.74,6.73,6.74,973,0.0,45.034821262362435,26.081871345029512,34.32663785066546,-0.031726489444039885,-0.03224254109255278,0.0005160516485128927
2020-05-07,6.76,6.76,6.76,6.76,210,0.0,48.10838783184103,34.60317460317474,30.27496276924211,-0.0272233375070563,-0.031238700375453482,0.004015362868397182
2020-05-08,6.78,6.78,6.78,6.78,400,0.0,51.055800158645,56.19047619047621,38.95850737956012,-0.02178954795520749,-0.029348869891404283,0.0075593219361967945
2020-05-09,6.79,6.83,6.79,6.83,702,0.0,57.54767196634454,76.19047619047615,55.661375661375665,-0.013295387503413636,-0.026138173413806157,0.01284278591039252
2020-05-10,6.84,6.84,6.78,6.82,1640,0.0,55.94929933824798,86.30952380952392,72.89682539682538,-0.0072866248986942495,-0.022367863710783774,0.015081238812089524
2020-05-11,6.82,6.82,6.78,6.81,500,0.0,54.32438752399591,89.58333333333339,84.02777777777777,-0.0032935872465778004,-0.01855300841794258,0.015259421171364779
2020-05-12,6.81,6.82,6.8,6.8,1590,0.0,52.676834146798434,81.25000000000006,85.71428571428574,-0.0009253259835633187,-0.015027471931066728,0.014102145947503409
2020-05-13,6.77,6.78,6.76,6.78,923,0.0,49.44686693958482,72.91666666666673,81.25000000000001,-0.0006547472050355552,-0.012152926985860494,0.011498179780824938
2020-05-14,6.78,6.79,6.75,6.79,1440,0.0,51.062615901145364,68.75000000000016,74.30555555555561,0.0003624270197937207,-0.009649856184729652,0.010012283204523372
2020-05-15,6.77,6.78,6.73,6.77,10770,0.0,47.773865807805905,62.500000000000114,68.05555555555564,-0.00044021342536471053,-0.007807927632856664,0.007367714207491953
2020-05-16,6.76,6.76,6.7,6.75,700,0.0,44.675171558999544,56.250000000000064,62.50000000000008,-0.00265948769521529,-0.00677823964532839,0.0041187519501131
2020-05-17,6.76,6.76,6.68,6.71,500,0.0,39.19898935264694,39.5833333333334,52.77777777777783,-0.007558810981334041,-0.006934353912529521,-0.0006244570688045204
2020-05-18,6.73,6.79,6.68,6.79,600,0.0,51.89845310739265,43.75000000000016,46.52777777777785,-0.004929405453577118,-0.006533364220739041,0.0016039587671619225
2020-05-19,6.79,6.79,6.76,6.76,500,0.0,47.861301661097336,45.83333333333345,43.05555555555565,-0.005206316730081539,-0.006267954722607541,0.0010616379925260013
2020-05-20,6.78,6.78,6.78,6.78,500,0.0,50.619163436488876,60.41666666666683,50.00000000000012,-0.0037684971691644975,-0.005768063211918932,0.001999566042754435
2020-05-21,6.77,6.8,6.67,6.67,900,0.0,38.543503549793904,37.500000000000114,47.91666666666677,-0.011373983300421386,-0.0068892472296194236,-0.004484736070801963
2020-05-22,6.79,6.79,6.77,6.77,300,0.0,50.179335124796445,40.44117647058829,46.11928104575171,-0.009225871485304182,-0.007356572080756376,-0.0018692994045478063
2020-05-23,6.69,6.77,6.67,6.68,700,0.0,42.39878609666154,21.568627450980312,33.169934640522875,-0.014617226940864647,-0.008808703052778031,-0.005808523888086616
2020-05-24,6.76,6.78,6.76,6.78,600,0.0,51.41334560899729,46.013071895424766,36.00762527233109,-0.010697437318401448,-0.009186449905902715,-0.0015109874124987332
2020-05-25,6.8,6.8,6.76,6.76,500,0.0,49.73683726756721,46.40522875816985,37.995642701524936,-0.009099910550734336,-0.00916914203486904,6.923148413470401e-05
2020-05-26,6.76,6.76,6.74,6.76,700,0.0,49.73683726756721,67.52136752136745,53.31322272498732,-0.007744584330475313,-0.008884230493990295,0.0011396461635149822
2020-05-27,6.73,6.73,6.73,6.73,200,0.0,47.066870815174966,58.46153846153853,57.46271158035858,-0.008987624080067036,-0.008904909211205644,-8.271486886139191e-05
2020-05-28,6.76,6.76,6.66,6.71,1200,0.0,45.32019296123612,50.36630036630049,58.78306878306879,-0.011454534150772133,-0.009414834199118942,-0.002039699951653191
2020-05-29,6.72,6.76,6.65,6.76,900,0.0,50.287154556512874,51.733821733821834,53.520553520553584,-0.009268158460860043,-0.009385499051467162,0.00011734059060711927
2020-05-30,6.68,6.715,6.67,6.69,400,0.0,44.229695378495656,45.23809523809524,49.11273911273915,-0.013033611598839201,-0.01011512156094157,-0.0029184900378976305
2020-05-31,6.73,6.8,6.66,6.69,1100,0.0,44.229695378495656,42.222222222222285,46.39804639804641,-0.015835221759948226,-0.011259141600742902,-0.004576080159205324
2020-06-01,6.8,6.8,6.65,6.65,500,0.0,40.95987863737605,17.77777777777788,35.0793650793651,-0.02104064029916497,-0.013215441340427316,-0.007825198958737654
2020-06-02,6.76,6.76,6.72,6.72,200,0.0,48.17978269816543,24.44444444444443,28.148148148148163,-0.019295134706822203,-0.014431380013706295,-0.004863754693115908
2020-06-03,6.76,6.85,6.76,6.85,904,0.0,58.36316202241862,48.888888888888836,30.370370370370342,-0.007337315399923661,-0.01301256709094977,0.005675251691026109
2020-06-04,6.86,6.9,6.84,6.88,1115,0.0,60.301925030775564,79.55555555555544,50.962962962962855,0.004508124973287231,-0.009508428678102369,0.0140165536513896
2020-06-05,6.92,6.92,6.87,6.87,1407,0.0,59.310540148205895,91.16049382716047,73.20164609053487,0.012939645209012696,-0.005018813900679356,0.01795845910969205
2020-06-06,6.85,6.85,6.85,6.85,100,0.0,57.282178812972454,82.51851851851843,84.41152263374474,0.017802635191886296,-0.00045452408216622607,0.018257159274052522
2020-06-07,6.89,6.91,6.87,6.87,721,0.0,58.799577814220754,79.01234567901234,84.23045267489704,0.023005232640668893,0.004237427262400798,0.018767805378268096
2020-06-08,6.86,6.86,6.85,6.85,240,0.0,56.633140971355054,76.54320987654314,79.35802469135793,0.0252237322641804,0.008434688262756718,0.01678904400142368
2020-06-09,6.855,6.855,6.855,6.855,100,0.0,57.05909983643835,77.16049382716054,77.57201646090529,0.02707328345337956,0.012162407300881289,0.014910876152498271
2020-06-10,6.83,6.88,6.8,6.88,2921,0.0,59.21611394372422,78.39506172839508,77.36625514403288,0.030208136567956068,0.015771553154296247,0.014436583413659821
2020-06-11,6.89,6.89,6.855,6.855,652,0.0,56.1771454866434,79.01234567901245,78.18930041152265,0.03032566380509749,0.018682375284456494,0.011643288520640997
2020-06-12,6.89,6.94,6.89,6.93,2765,0.0,62.40972379504146,85.88761174968072,81.09833971902938,0.0360550579218879,0.022156911811942778,0.013898146109945123
2020-06-13,6.95,6.95,6.91,6.92,1191,0.0,61.16072188200428,87.49255002128562,84.13083581665956,0.039335294817699484,0.02559258841309412,0.013742706404605363
2020-06-14,6.91,6.91,6.85,6.86,1265,0.0,54.15739292187158,85.51724137931028,86.2991343834255,0.03667069073529827,0.027808208877534955,0.008862481857763317
2020-06-15,6.86,6.86,6.86,6.86,447,0.0,54.15739292187158,73.62318840579714,82.21099326879762,0.03416513835466706,0.029079594772961376,0.0050855435817056815
2020-06-16,6.86,6.87,6.86,6.86,1429,0.0,54.15739292187158,61.16704805492004,73.43582594667576,0.031812752434175806,0.029626226305204263,0.002186526128971543
2020-06-17,6.87,6.87,6.87,6.87,100,0.0,55.22466120684327,53.38927027714228,62.72650224595308,0.030404897340525316,0.029781960512268474,0.0006229368282568426
2020-06-18,6.88,6.88,6.88,6.88,409,0.0,56.319810908406396,50.87719298245622,55.144503771506116,0.029753103209141152,0.02977618905164301,-2.3085842501859022e-05
2020-06-19,6.9,6.9,6.88,6.895,410,0.0,57.980033255530486,54.444444444444365,52.90363590134756,0.030099952784731876,0.029840941798260787,0.00025901098647108933
2020-06-20,6.9,6.9,6.88,6.88,1100,0.0,55.70009863595477,56.666666666666536,53.99610136452231,0.028832100426180673,0.029639173523844767,-0.000807073097664094
2020-06-21,6.86,6.885,6.86,6.885,803,0.0,56.31672564841894,57.77777777777762,56.29629629629611,0.02790905826006629,0.029293150471089074,-0.001384092211022786
2020-06-22,6.86,6.89,6.86,6.89,504,0.0,56.961871410543786,56.666666666666536,57.03703703703684,0.027266685528665846,0.02888785748260443,-0.0016211719539385855
2020-06-23,6.9,6.91,6.895,6.91,1000,0.0,59.53614440899063,63.333333333333236,59.25925925925907,0.028048112186073837,0.028719908423298315,-0.0006717962372244785
2020-06-24,6.91,6.92,6.9,6.92,601,0.0,60.798716533327905,67.77777777777771,62.59259259259243,0.02913842524032706,0.028803611786704066,0.0003348134536229931
2020-06-25,6.925,6.94,6.915,6.94,1500,0.0,63.267346068759736,77.77777777777789,69.62962962962955,0.03125603888408257,0.02929409720617977,0.0019619416779028016
2020-06-26,6.94,6.955,6.915,6.915,2298,0.0,58.323195989512264,73.9682539682541,73.17460317460318,0.030564641723104025,0.029548206109564622,0.0010164356135394029
2020-06-27,6.925,6.96,6.925,6.94,5111,0.0,61.55837591443992,77.90764790764823,76.55122655122669,0.031668935779623375,0.029972352043576376,0.0016965837360469992
2020-06-28,6.94,6.95,6.93,6.94,7857,0.0,61.55837591443992,74.57431457431493,75.4834054834057,0.03217322387769883,0.03041252641040087,0.0017606974672979628
2020-06-29,6.67,6.67,6.635,6.66,3034,0.0,30.651923635788705,56.50349650349684,69.66181966181995,0.009865492628296835,0.02630311965398006,-0.016437627025683226
2020-06-30,6.67,6.67,6.63,6.635,1235,0.0,29.240326152088215,29.735819735819913,53.60454360454384,-0.00971880385061663,0.019098734953060723,-0.028817538803677354
2020-07-01,6.635,6.7,6.635,6.7,1100,0.0,37.32241180310367,10.139860139860223,32.126392126392275,-0.019766685093633107,0.011325650943721958,-0.031092336037355065
2020-07-02,6.7,6.7,6.7,6.7,100,0.0,37.32241180310367,14.64646464646472,18.174048174048234,-0.027413695354188583,0.00357778168413985,-0.030991477038328434
2020-07-03,6.7,6.7,6.69,6.69,487,0.0,36.57699082690484,20.202020202020336,14.99611499611504,-0.03389025672238333,-0.003915825997164786,-0.02997443072521854
2020-07-04,6.71,6.74,6.71,6.74,200,0.0,42.73545489807014,24.242424242424377,19.696969696969756,-0.034589667974130656,-0.010050594392557961,-0.024539073581572694
2020-07-05,6.75,6.76,6.75,6.76,510,0.0,45.03456572513235,30.3030303030304,24.915824915824984,-0.03314801390670752,-0.014670078295387873,-0.018477935611319645
2020-07-06,6.78,6.78,6.75,6.75,705,0.0,44.081580996057305,36.363636363636424,30.303030303030344,-0.032438478510216306,-0.01822375833835356,-0.014214720171862746
2020-07-07,6.72,6.72,6.71,6.71,200,0.0,40.398977118391976,33.333333333333364,33.333333333333336,-0.03470378862965795,-0.02151976439661444,-0.01318402423304351
2020-07-08,6.71,6.71,6.71,6.71,100,0.0,40.398977118391976,28.28282828282833,32.65993265993265,-0.03608311947959564,-0.02443243541321068,-0.011650684066384958
2020-07-09,6.72,6.72,6.69,6.69,852,0.0,38.53232892661565,22.22222222222231,27.946127946127945,-0.038348029752570234,-0.02721555428108259,-0.011132475471487643
2020-07-10,6.69,6.7,6.67,6.67,881,0.0,36.70586038472594,18.18181818181826,22.89562289562291,-0.04128095911455887,-0.030028635247777852,-0.011252323866781017
2020-07-11,6.68,6.69,6.66,6.69,797,0.0,39.77992446897843,16.35101010101022,18.918350168350205,-0.04151295836837221,-0.03232549987189672,-0.009187458496475488
2020-07-12,6.7,6.7,6.7,6.7,100,0.0,41.314660624289424,25.845959595959695,20.12626262626267,-0.04042392122115057,-0.03394518414174749,-0.00647873707940308
2020-07-13,6.7,6.7,6.68,6.68,200,0.0,39.16483418506084,32.91666666666669,25.037878787878814,-0.040705457117531374,-0.03529723873690427,-0.005408218380627106
2020-07-14,6.66,6.69,6.66,6.68,939,0.0,39.16483418506084,37.0114942528735,31.92470683849991,-0.04046215382133411,-0.03633022175379024,-0.004131932067543871
2020-07-15,6.69,6.69,6.69,6.69,302,0.0,40.94673089378434,29.78927203065132,33.23914431673045,-0.03901270361694831,-0.03686671812642186,-0.002145985490526449
2020-07-16,6.66,6.67,6.66,6.66,511,0.0,37.4068778770284,18.67816091954027,28.492975734354975,-0.039825667660611686,-0.03745850803325983,-0.0023671596273518586
2020-07-17,6.66,6.66,6.64,6.65,1994,0.0,36.28095628088687,10.714285714285957,19.727239554825793,-0.04080647233686552,-0.038128100893980964,-0.0026783714428845543
2020-07-18,6.64,6.645,6.59,6.595,10946,0.0,30.791440186101354,3.258145363408682,10.883530665744914,-0.04549734241271253,-0.039601949197727276,-0.005895393214985251
2020-07-19,6.635,6.65,6.58,6.65,3298,0.0,40.488516185707226,14.924812030075387,9.632414369256619,-0.04426657290048208,-0.04053487393827824,-0.003731698962203843
2020-07-20,6.61,6.61,6.55,6.585,6948,0.0,34.36102795489238,19.406604747162103,12.529854046882,-0.04798301760855672,-0.04202450267233394,-0.005958514936222785
2020-07-21,6.62,6.665,6.57,6.575,5951,0.0,33.5205372364983,23.43137254901978,19.254263108752365,-0.051145667820200025,-0.04384873570190716,-0.007296932118292868
2020-07-22,6.575,6.61,6.52,6.6,3252,0.0,37.6280665625761,25.09803921568641,22.645338837289373,-0.05104636906498872,-0.04528826237452347,-0.005758106690465246
2020-07-23,6.62,6.62,6.54,6.54,3010,0.0,32.446542472839454,21.938997821350938,23.489469862018982,-0.05517317067768701,-0.04726524403515618,-0.00790792664253083
2020-07-24,6.53,6.53,6.445,6.445,2826,0.0,26.276706866445352,17.03703703703714,21.3580246913581,-0.06535601330099539,-0.05088339788832403,-0.014472615412671357
2020-07-25,6.455,6.54,6.445,6.515,2233,0.0,35.94243763116499,12.85403050108935,17.276688453159082,-0.06700518044688142,-0.054107754400035506,-0.012897426046845913
2020-07-26,6.53,6.55,6.53,6.535,715,0.0,38.426378780941434,20.915032679738502,16.93536673928827,-0.06593822957318007,-0.05647384943466442,-0.009464380138515652
2020-07-27,6.565,6.59,6.565,6.59,507,0.0,44.76903146242158,40.64292383620102,24.803995672342896,-0.05996340219836416,-0.05717175998740437,-0.0027916422109597883
2020-07-28,6.575,6.58,6.555,6.57,953,0.0,43.03310659887128,48.499399759903916,36.68578542528108,-0.05619436762039243,-0.056976281514001983,0.0007819138936095565
2020-07-29,6.56,6.615,6.56,6.61,405,0.0,47.42402381025596,61.17913832199548,50.107153972700075,-0.04941014545679234,-0.05546305430256006,0.0060529088457677155
