Date,Open,High,Low,Close,Volume,OpenInterest,rsi,stoc k,stoc d,macd,signal,histogram
2020-04-01,75.24,75.39,75.15,75.25,8677,0.0,,,,,,
2020-04-02,75.28,75.37,75.105,75.255,6813,0.0,,,,,,
2020-04-03,75.19,75.31,75.09,75.22,8026,0.0,,,,,,
2020-04-04,75.18,75.33,75.06,75.31,13515,0.0,,,,,,
2020-04-05,75.31,75.39,74.98,75.34,43823,0.0,,,,,,
2020-04-06,75.31,75.31,75.31,75.31,700,0.0,,,,,,
2020-04-07,75.4,75.91,75.331,75.57,14327,0.0,,,,,,
2020-04-08,75.51,75.66,75.31,75.4,12763,0.0,,,,,,
2020-04-09,75.38,75.69,75.31,75.69,8071,0.0,,,,,,
2020-04-10,75.66,75.69,75.405,75.405,5742,0.0,,,,,,
2020-04-11,75.345,75.495,75.25,75.47,4899,0.0,,,,,,
2020-04-12,75.47,75.72,75.46,75.71,3842,0.0,,,,,,
2020-04-13,75.7,75.75,75.65,75.66,3469,0.0,,,,,,
2020-04-14,75.64,75.7,75.52,75.62,3204,0.0,,,,,,
2020-04-15,75.63,75.795,75.63,75.775,41170,0.0,65.04297994269402,,,,,
2020-04-16,75.73,75.73,75.53,75.61,5582,0.0,59.03180636127245,74.01433691756324,,,,
2020-04-17,75.645,75.66,75.46,75.6,6435,0.0,58.67786292234509,73.29749103942667,,,,
2020-04-18,75.585,75.64,75.545,75.615,3964,0.0,59.074250808999295,67.56272401433664,71.62485065710887,,,
2020-04-19,75.59,75.77,75.575,75.575,2118,0.0,57.490499106067915,61.396220267187935,67.41881177365042,,,
2020-04-20,75.52,75.65100000000001,75.52,75.61,2708,0.0,58.53794696071634,57.35581622678412,62.10492016943622,,,
2020-04-21,75.67,75.67,75.46,75.46,4385,0.0,52.56052396882953,47.43999629320717,55.39734426239306,,,
2020-04-22,75.445,75.575,75.405,75.571,3764,0.0,56.13042619199176,50.658882402001126,51.81823164066412,,,
2020-04-23,75.57,75.61,75.44,75.461,5304,0.0,51.9576923731986,45.382262996941165,47.82704723071647,,,
2020-04-24,75.49,75.655,75.49,75.625,5967,0.0,57.08055052589067,55.47400611620757,50.50505050504993,,,
2020-04-25,75.66,75.89,75.66,75.87,7839,0.0,63.3653007397278,67.79974147987018,56.21867019767296,,,
2020-04-26,75.87,75.99,75.84,75.94,9011,0.0,64.94474271869959,85.37887318744254,69.55087359450674,0.11793714979894787,,
2020-04-27,75.94,75.945,75.78,75.89,9051,0.0,62.86004829831311,90.07842100625675,81.08567855785648,0.12807524334291998,,
2020-04-28,75.875,75.9,75.68,75.76,11368,0.0,57.676191346730306,78.3475783475792,84.60162418042616,0.12418827682218136,,
2020-04-29,75.77,75.87,75.75,75.81,8432,0.0,59.07412825923295,70.94017094017198,79.78872343133598,0.12371628565269077,,
