Date,Open,High,Low,Close,Volume,OpenInterest,rsi,stoc k,stoc d,macd,signal,histogram
2020-04-01,155.85,155.85,155.845,155.845,600,0.0,,,,,,
2020-04-02,155.7,155.7,155.0,155.0,1399,0.0,,,,,,
2020-04-03,155.05,155.44,155.015,155.44,1495,0.0,,,,,,
2020-04-04,155.28,155.705,155.27,155.705,931,0.0,,,,,,
2020-04-05,155.675,155.735,155.43,155.55,809,0.0,,,,,,
2020-04-06,155.42,155.54,155.35,155.54,524,0.0,,,,,,
2020-04-07,155.63,155.63,155.63,155.63,100,0.0,,,,,,
2020-04-08,155.31,155.365,154.65,154.65,726,0.0,,,,,,
2020-04-09,154.66,154.69,154.345,154.36,540,0.0,,,,,,
2020-04-10,154.535,154.79,154.16,154.55,998,0.0,,,,,,
2020-04-11,154.6,154.69,154.25,154.69,1072,0.0,,,,,,
2020-04-12,154.51,155.001,154.51,154.91,503,0.0,,,,,,
2020-04-13,154.95,155.19,154.95,155.03,543,0.0,,,,,,
2020-04-14,155.27,155.335,155.02,155.09,1565,0.0,,,,,,
2020-04-15,155.38,155.42,155.25,155.34,1325,0.0,43.77311960542547,,,,,
2020-04-16,155.255,155.73,155.25,155.36,1633,0.0,44.070195301443746,68.71356563664267,,,,
2020-04-17,155.57,155.57,154.63,154.725,6947,0.0,37.32688300272319,62.3280423280421,,,,
2020-04-18,155.07,155.07,154.18,154.745,3023,0.0,37.650478430974275,49.73544973544967,60.25901923337815,,,
2020-04-19,153.88,153.88,153.38,153.6,1744,0.0,28.559162903724328,27.45919171451071,46.50756125933416,,,
2020-04-20,153.82,153.84,153.26,153.26,929,0.0,26.511980600535466,15.50151975683893,30.898720402266434,,,
2020-04-21,153.48,153.48,152.94,153.37,1914,0.0,28.302638689823752,8.257962835862715,17.07289143573745,,,
2020-04-22,152.38,152.87,152.38,152.87,540,0.0,25.286527658846296,10.013017350523562,11.257499981075066,,,
2020-04-23,153.07,153.07,152.99,152.99,200,0.0,27.289223991637712,16.08266909181724,11.451216426067836,,,
2020-04-24,153.12,153.12,152.825,152.825,400,0.0,26.247410386010387,15.37313432835839,13.822940256899727,,,
2020-04-25,152.33,152.36,151.93,151.93,965,0.0,21.461336694004856,10.497512437811027,13.984438619328882,,,
2020-04-26,151.61,152.395,151.61,152.31,807,0.0,27.505590350096398,10.091291117229266,11.98731262779956,-1.101042812035388,,
