Date,Open,High,Low,Close,Volume,OpenInterest,rsi,stoc k,stoc d,macd,signal,histogram
2020-04-01,389.17,389.17,387.69,387.88,2994,0.0,,,,,,
2020-04-02,387.87,389.315,387.87,388.73,5261,0.0,,,,,,
2020-04-03,390.32,390.32,387.52,388.0,1011,0.0,,,,,,
2020-04-04,388.68,388.87,387.01,387.01,513,0.0,,,,,,
2020-04-05,387.355,387.355,386.18,386.42,1666,0.0,,,,,,
2020-04-06,386.56,388.53,386.56,388.32,1017,0.0,,,,,,
2020-04-07,388.62,388.62,387.86,388.11,636,0.0,,,,,,
2020-04-08,388.65,388.65,387.88,387.88,844,0.0,,,,,,
2020-04-09,388.68,390.6,388.68,390.46,1436,0.0,,,,,,
2020-04-10,390.09,390.09,389.285,389.68,419,0.0,,,,,,
2020-04-11,388.96,389.995,388.96,389.995,522,0.0,,,,,,
2020-04-12,389.04,389.2,389.04,389.065,434,0.0,,,,,,
2020-04-13,388.11,388.11,386.1,386.73,910,0.0,,,,,,
2020-04-14,387.105,387.105,386.175,386.305,522,0.0,,,,,,
2020-04-15,386.16,386.16,385.54,385.54,348,0.0,41.415994130594335,,,,,
2020-04-16,385.27,385.325,384.74,384.74,500,0.0,38.953766123467275,1.5185185185184007,,,,
2020-04-17,384.695,385.02,384.695,385.02,211,0.0,40.29173905229726,1.834603443409467,,,,
2020-04-18,384.95,385.0,384.24,384.51,741,0.0,38.630927292118876,3.24969778303201,2.200939914986626,,,
2020-04-19,384.45,384.45,381.94,382.755,1236,0.0,33.511821948312175,6.3867262664807996,3.8236758309740924,,,
2020-04-20,382.255,382.255,380.89,381.47,1400,0.0,30.34147816293482,6.543197316720625,5.393207122077811,,,
2020-04-21,381.39,381.48,380.0,380.0,2624,0.0,27.174345193805806,5.128102977098082,6.019342186766501,,,
2020-04-22,379.29,379.825,378.05,379.825,928,0.0,26.815488808928194,6.7055499252561335,6.125616739691612,,,
2020-04-23,380.43,381.22,380.43,381.22,779,0.0,34.26733176422806,13.490776649768597,8.441476517374268,,,
2020-04-24,381.65,382.66,381.35,382.66,529,0.0,40.95120942369161,26.355294579167275,15.517207051397333,,,
2020-04-25,381.75,381.91,381.485,381.56,611,0.0,37.790095845343814,32.13409269016132,23.993387973032394,,,
2020-04-26,382.86,383.28,382.01,382.01,1528,0.0,39.83613348477406,36.47906383780467,31.656150369044415,-2.7996844945650423,,
2020-04-27,381.91,382.73,381.67,382.0,1608,0.0,39.80480338778731,38.15531528076007,35.589490602908675,-2.6570483965626863,,
2020-04-28,381.99,382.01,380.47,381.17,3048,0.0,37.19036857069987,40.48571621411478,38.37336511089317,-2.581227540332236,,
2020-04-29,379.33,379.41,377.76,378.83,917,0.0,31.007007135417027,32.079138715020385,36.90672340329841,-2.679074703794697,,
2020-04-30,378.04,379.055,376.73,379.055,798,0.0,32.17472270979016,26.886982129156042,33.15061235276374,-2.7072561030453244,,
2020-05-01,379.83,380.59,379.68,380.39,1057,0.0,38.793985450847096,28.815423735425245,29.260514859867225,-2.591987899004721,,
2020-05-02,380.01,381.83,380.01,380.91,1598,0.0,41.20108534128811,42.14908810878374,32.617164657788344,-2.430658247417284,,
2020-05-03,380.13,381.88,380.12,381.775,1810,0.0,45.07098138605071,58.474775576746886,43.14642914031862,-2.207557714151733,,
2020-05-04,382.45,383.98,382.425,383.98,1506,0.0,53.47674629179885,77.0559928278554,59.226618837795336,-1.8317090602923827,-2.498467128796234,0.6667580685038512
2020-05-05,384.545,384.55,383.21,383.21,657,0.0,50.56665609703484,86.62911696374516,74.05329512278249,-1.5777910658407563,-2.3143319162051386,0.7365408503643822
2020-05-06,383.1,384.82,383.1,384.82,1244,0.0,55.96277214250601,94.2881500426256,85.99108661140872,-1.2324388927993368,-2.0979533115239786,0.8655144187246417
2020-05-07,384.65,384.65,383.74,384.26,666,0.0,53.764391648214065,91.98077468209819,90.96601389615631,-0.9924913054558147,-1.876860910310346,0.8843696048545313
2020-05-08,384.335,384.49,383.75,384.47,656,0.0,54.48643037592139,96.25051503914311,94.17314658795563,-0.7764356024891299,-1.6567758487461028,0.8803402462569729
2020-05-09,384.84,384.84,381.42,381.42,613,0.0,43.79029254733508,82.19379494049956,90.14169488724696,-0.8416177656635,-1.4937442321295824,0.6521264664660824
2020-05-10,381.645,382.19,381.645,382.19,297,0.0,46.63831705012646,73.609267300616,84.01785909341957,-0.8216708249521503,-1.359329550694096,0.5376587257419456
2020-05-11,382.26,382.26,381.88,381.88,331,0.0,45.63579559750087,62.88532675709016,72.89612966606859,-0.8214084545947458,-1.251745331474226,0.4303368768794802
2020-05-12,381.59,381.68,381.06,381.68,515,0.0,44.964256647222726,63.953966296753094,66.81618678481976,-0.8277965296185243,-1.1669555711030857,0.33915904148456133
2020-05-13,380.57,383.24,380.57,383.24,871,0.0,51.01871184342849,68.2696259761613,65.03630634333486,-0.6989234085731937,-1.0733491385971072,0.37442573002391355
2020-05-14,383.24,383.73,383.095,383.73,762,0.0,52.776024133162814,73.26513348435792,68.49624191909079,-0.5509011808757691,-0.9688595470528396,0.4179583661770705
2020-05-15,384.09,384.315,383.63,383.63,708,0.0,52.363135439193556,77.90262743188248,73.14579563080059,-0.4366284819005841,-0.8624133340223885,0.4257848521218044
2020-05-16,383.685,386.2,383.685,385.765,2195,0.0,59.62561331075537,82.09400233183261,77.75392108269102,-0.17180937607218993,-0.7242925424323489,0.5524831663601589
2020-05-17,386.43,386.72,385.68,386.72,1112,0.0,62.387844661651606,89.2645449674913,83.08705824373548,0.11381025813602719,-0.5566719823186737,0.6704822404547008
2020-05-18,386.575,387.17,386.27,386.27,1600,0.0,60.29457035742819,93.06967703349265,88.1427414442722,0.300391905927313,-0.38525920466947633,0.6856511105967893
2020-05-19,386.03,386.03,385.34,385.34,1046,0.0,56.10488009956876,86.21212121212086,89.51544773770162,0.3689628048415443,-0.23441480276727222,0.6033776076088165
2020-05-20,385.4,385.84,385.4,385.79,865,0.0,57.63874387253524,79.24242424242395,86.17474082934585,0.45437917516073867,-0.09665600718167006,0.5510351823424087
2020-05-21,385.945,386.515,385.77,386.38,1600,0.0,59.630552187088604,79.79797979797958,81.75084175084147,0.5631882496255116,0.03531284417976628,0.5278754054457453
2020-05-22,386.51,386.51,385.795,386.235,3743,0.0,58.89759776898357,84.31818181818177,81.11952861952845,0.6304524732132677,0.15434076998646656,0.47611170322680113
2020-05-23,386.11,386.82,385.91,386.68,6340,0.0,60.50216571269621,88.81313131313118,84.30976430976419,0.7114662954178357,0.2657658750727404,0.44570042034509527
2020-05-24,386.9,386.92,386.78,386.79,1200,0.0,60.90841401092423,90.88383838383838,88.00505050505046,0.7756057140063604,0.3677338428594644,0.40787187114689594
2020-05-25,386.93,386.96,386.83,386.9,800,0.0,61.336668796266835,94.24242424242402,91.31313131313122,0.8257935124559594,0.4593457767787635,0.36644773567719596
2020-05-26,386.88,386.9,386.79,386.9,400,0.0,61.336668796266835,95.35353535353498,93.49326599326582,0.8557036848884536,0.5386173584007015,0.31708632648775215
2020-05-27,386.86,386.94,386.86,386.94,300,0.0,61.51447749107318,95.39133667967967,94.99576542521292,0.8725768549151667,0.6054092577035945,0.2671675972115721
2020-05-28,386.95,386.96,386.86,386.94,1000,0.0,61.51447749107318,94.58924799623507,95.11137334314994,0.875852679239074,0.6594979420106905,0.2163547372283835
2020-05-29,386.85,386.96,386.85,386.94,900,0.0,61.51447749107318,93.75298000788678,94.57785489460053,0.8684379811539316,0.7012859498393387,0.16715203131459289
2020-05-30,386.95,386.95,386.79,386.79,1000,0.0,60.217414269217215,88.71269482679942,92.35164094364045,0.8407662036667034,0.7291820006048116,0.11158420306189176
2020-05-31,386.78,386.95,386.78,386.94,1000,0.0,61.100718018949756,86.688984536904,89.71821979053009,0.8214704668471882,0.747639693853287,0.07383077299390117
2020-06-01,386.84,386.91,386.81,386.81,400,0.0,59.86023097809755,85.80246913580292,87.06804949983547,0.7866208671527488,0.7554359285131793,0.031184938639569504
2020-06-02,390.6,394.74,390.6,392.18,2075,0.0,78.9088107998872,83.58781371793178,85.3597557968796,1.1787287777378879,0.8400944983581211,0.33863427937976676
2020-06-03,390.96,391.395,388.31,388.925,1483,0.0,60.24599055731443,66.16818179366724,78.51948821580068,1.2128449039486782,0.9146445794762326,0.2982003244724456
2020-06-04,388.95,389.37,387.45,387.45,1183,0.0,54.01197935413051,42.08858701349428,63.94819417503114,1.1080886506500747,0.953333393711001,0.15475525693907366
2020-06-05,388.47,388.48,387.865,387.89,885,0.0,55.49152208058753,25.366103558463223,44.540957455208286,1.0484865872319915,0.9723640324151992,0.07612255481679231
2020-06-06,388.125,388.835,388.125,388.835,432,0.0,58.57412971720606,22.247365124561934,29.900685232173178,1.0652258641867434,0.9909363987695081,0.07428946541723525
2020-06-07,389.21,389.21,387.735,388.02,1590,0.0,55.03401612460059,21.272676140232914,22.96204827441939,1.0011871112118342,0.9929865412579734,0.00820056995386087
2020-06-08,388.19,390.125,388.04,389.79,1854,0.0,60.60298748373496,26.402847571189408,23.307629611994788,1.0808013405196562,1.01054950111031,0.0702518394093461
2020-06-09,389.57,390.205,388.61,388.75,1170,0.0,56.198829301336595,26.046901172529527,24.574141627983987,1.0478973738460695,1.0180190756574619,0.029878298188607655
2020-06-10,389.06,389.375,389.06,389.32,750,0.0,58.000355926417186,31.490787269681977,27.98017867113367,1.055646147832931,1.0255444900925559,0.03010165774037521
2020-06-11,389.615,390.5,389.45,389.45,932,0.0,58.42039386446564,30.06700167504199,29.201563372417866,1.0600573394427215,1.032447059962589,0.027610279480132505
2020-06-12,389.105,389.38,388.72,388.72,685,0.0,55.08866720150239,29.941373534338585,30.499720826354217,0.9931993574909939,1.02459751946827,-0.03139816197727607
2020-06-13,390.03,390.25,389.595,390.25,633,0.0,60.21051277581863,33.83584589614764,31.281407035176105,1.0515505185545635,1.0299881192855287,0.021562399269034804
2020-06-14,390.14,390.195,390.14,390.14,740,0.0,59.683512492462974,36.65241930543864,33.47654624530832,1.0765088297176817,1.0392922613719593,0.0372165683457224
2020-06-15,389.705,390.995,389.705,390.995,624,0.0,62.435664082333375,44.73788550245005,38.40871690134548,1.1520002834241723,1.061833865782402,0.09016641764177025
2020-06-16,391.29,391.455,391.29,391.455,372,0.0,63.86487278382235,63.54023056107647,48.31017845632175,1.2347129575996405,1.0964096841458497,0.1383032734537908
2020-06-17,391.505,391.505,391.505,391.505,166,0.0,64.02509269098968,82.87608596250573,63.718067342010784,1.289434135855629,1.1350145744878057,0.1544195613678232
2020-06-18,391.55,393.0,391.55,392.32,1997,0.0,66.62290466766993,95.69484013928451,80.70371888762227,1.3826266927700885,1.1845369981442624,0.19808969462582615
2020-06-19,391.63,392.32,391.63,392.32,846,0.0,66.62290466766993,91.38968027856903,89.98686879345314,1.4398843747655405,1.2356064734685182,0.2042779012970224
2020-06-20,392.605,392.935,392.58,392.58,758,0.0,67.49144658184451,88.73061095283293,91.9383771235622,1.4890761840239293,1.2863004155796005,0.20277576844432876
2020-06-21,392.475,392.915,391.74,392.225,1019,0.0,65.00417514496516,87.82743748021521,89.31590957053912,1.4823281578414367,1.325505964031968,0.1568221938094687
